NATUREZA,TIPO,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,FLAG-RELEVANCIA,DOI,TITULO-INGLES,TIPO-INGLES,OUTRAS-ORIENTACOES-CONCLUIDAS_Id
"ORIENTACAO-DE-OUTRA-NATUREZA","","MP 170­ Tópicos Especiais em Música","2013","Brasil","Português","","NAO","","","",46
"ORIENTACAO-DE-OUTRA-NATUREZA","","MP370­ Tópicos Especiais em Música","2013","Brasil","Português","","NAO","","","",47
"ORIENTACAO-DE-OUTRA-NATUREZA","","MU 054­ Tópicos Especiais  em  Música (I semestre)","2013","Brasil","Português","","NAO","","","",48
"ORIENTACAO-DE-OUTRA-NATUREZA","","AR101­  Fundamentos  Filosóficos  da  Arte­ educação","2013","Brasil","Português","","NAO","","","",49
"ORIENTACAO-DE-OUTRA-NATUREZA","","disciplina MU219 II semestre","2012","Brasil","Português","","NAO","","","",50
"ORIENTACAO-DE-OUTRA-NATUREZA","","MU673­  Estágio  Pedagógico  II - Semestre II","2012","Brasil","Português","","NAO","","","",51
"ORIENTACAO-DE-OUTRA-NATUREZA","","disciplina  MU119  A­ Pedagogia  e  Didática  Musical  I- semestre I","2012","Brasil","Português","","NAO","","","",52
"ORIENTACAO-DE-OUTRA-NATUREZA","","disciplina MU673­ Estágio Pedagógico II","2011","Brasil","Português","","NAO","","","",53
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","?Contação de histórias como um recurso didático para a aula de música?","2014","Brasil","Português","","NAO","","","",54
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","?Ensino coletivo de violão: propostas e estratégias pedagógicas em diferentes contextos?","2014","Brasil","Português","","NAO","","","",55
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","?O ensino coletivo de violão: uma proposta de estudo, aplicação e análise de resultados?","2014","Brasil","Português","","NAO","","","",56
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","A autogravação como ferramenta no estudo das práticas musicais performáticas: uma reflexão sobre o uso de autofilmagens.","2014","Brasil","Português","","NAO","","","",57
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Musicalização infantil na licenciatura: gênero e sexualidade","2014","Brasil","Português","","NAO","","","",58
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","?Ativação musical: análise de processos de musicalização coletiva pautados na experiência estética?","2014","Brasil","Português","","NAO","","","",59
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","O ensino de flauta doce no ensino fundamental","2014","Brasil","Português","","NAO","","","",60
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Em busca de motivação- características motivacionais nas atividades musicais","2014","Brasil","Português","","NAO","","","",61
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","OS ESTUDOS DA PSICOLOGIA DO DESENVOLVIMENTO E COGNIÇÃO MUSICAL COMO AUXILIADOR NA PRÁTICA DO  EDUCADOR MUSICAL FOCANDO EM CRIANÇAS DE 7 A 11  ANOS","2014","Brasil","Português","","NAO","","","",62
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Educação e seus (des)caminhos","2014","Brasil","Português","","NAO","","","",63
"INICIACAO_CIENTIFICA","","Catalogação de musicas judaicas para aplicação em musicalização infantil","2014","Brasil","Português","","NAO","","","",64
"INICIACAO_CIENTIFICA","","Educação musical para crianças surdas como meio de inclusão social: instrumento na construção do conhecimento e desenvolvimento humano","2014","Brasil","Português","","NAO","","","",65
"INICIACAO_CIENTIFICA","","Pesquisa sobre os recursos tecnológicos utilizados pelos professores de instrumentos musicais em escolas de música de Barão Geraldo","2015","Brasil","Português","","NAO","","","",66
"INICIACAO_CIENTIFICA","","Os blogs como ferramenta para a educação musical","2014","Brasil","Português","","NAO","","","",67
"INICIACAO_CIENTIFICA","","?O ensino coletivo de violão: uma proposta de estudo, aplicação e análise de resultados?","2014","Brasil","Português","","NAO","","","",68
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","A utilização das Tecnologias da Informação e Comunicação (TIC) em aulas de guitarra- uma pesquisa com professores de Campinas","2015","Brasil","Português","","NAO","","","",69
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","O município de Campinas e a efetivação da Lei n° 11.769/2008 para crianças e adolescentes do ensino fundamental, em projetos extracurriculares","2015","Brasil","Português","","NAO","","","",70
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Empregabilidade e identidade: discussões sobre a carreira docente em música","2015","Brasil","Português","","NAO","","","",71
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","A psicomotricidade na educação musical","2015","Brasil","Português","","NAO","","","",72
"INICIACAO_CIENTIFICA","","Estudo sobre a utilização de recursos tecnológicos na formação de alunos do curso de Licenciatura em Música do Instituto de Artes da Unicamp","2016","Brasil","Português","","NAO","","","",73
"INICIACAO_CIENTIFICA","","Estudo sobre a utilização de recursos tecnológicos na formação de alunos do curso de Licenciatura em Música do Instituto de Artes da Unicamp","2016","Brasil","Português","","NAO","","","",74
"INICIACAO_CIENTIFICA","","Estudo sobre a utilização de recursos tecnológicos na formação de alunos do curso de Licenciatura em Música do Instituto de Artes da Unicamp","2016","Brasil","Português","","NAO","","","",75
"INICIACAO_CIENTIFICA","","Estudo sobre a formação em Música- levantamento de dados sobre egressos da pós-graduação em Música da Unicamp entre 2004 e 2013","2013","Brasil","Português","","NAO","","","",76
"INICIACAO_CIENTIFICA","","Os blogs como ferramenta para a educação musical","2015","Brasil","Português","","NAO","","","",77
"INICIACAO_CIENTIFICA","","Pesquisa sobre os recursos tecnológicos utilizados pelos professores de instrumentos musicais em escolas de música de Barão Geraldo","2015","Brasil","Português","","NAO","","","",78
"ORIENTACAO-DE-OUTRA-NATUREZA","","Projeto IX Encontro de Educação Musical da Unicamp","2016","Brasil","Português","","NAO","","","",79
"ORIENTACAO-DE-OUTRA-NATUREZA","","Projeto IX Encontro de Educação Musical da Unicamp","2016","Brasil","Português","","NAO","","","",80
"ORIENTACAO-DE-OUTRA-NATUREZA","","Projeto IX Encontro de Educação Musical da Unicamp","2016","Brasil","Português","","NAO","","","",81
"ORIENTACAO-DE-OUTRA-NATUREZA","","Projeto IX Encontro de Educação Musical da Unicamp","2016","Brasil","Português","","NAO","","","",82
"ORIENTACAO-DE-OUTRA-NATUREZA","","Programa Estágio Docente- disciplina Pedagogia e Didática Musical III","2016","Brasil","Português","","NAO","","","",83
"ORIENTACAO-DE-OUTRA-NATUREZA","","Programa Estágio Docente- disciplina Pedagogia e Didática Musical II","2015","Brasil","Português","","NAO","","","",84
"ORIENTACAO-DE-OUTRA-NATUREZA","","Programa Estágio Docente - disciplina Findamentos Filosóficos da Arte-educação 2015","2015","Brasil","Português","","NAO","","","",85
"ORIENTACAO-DE-OUTRA-NATUREZA","","Programa Estágio Docente- disciplina Pedagogia e Didática Musical II","2014","Brasil","Português","","NAO","","","",86
"ORIENTACAO-DE-OUTRA-NATUREZA","","Supervisões de Estágio:","2011","Brasil","Português","","NAO","","","",87
"ORIENTACAO-DE-OUTRA-NATUREZA","","Supervisões de Estágio:","2011","Brasil","Português","","NAO","","","",88
"ORIENTACAO-DE-OUTRA-NATUREZA","","Supervisões de Estágio:","2011","Brasil","Português","","NAO","","","",89
"ORIENTACAO-DE-OUTRA-NATUREZA","","Supervisões de Estágio:","2011","Brasil","Português","","NAO","","","",90
"ORIENTACAO-DE-OUTRA-NATUREZA","","Supervisões de Estágio:","2009","Brasil","Português","","NAO","","","",91
"ORIENTACAO-DE-OUTRA-NATUREZA","","Supervisões de Estágio:","2009","Brasil","Português","","NAO","","","",92
"INICIACAO_CIENTIFICA","","Tecnologias aplicadas ao ensino e aprendizagem musical","2016","Brasil","Português","","NAO","","","",93
"INICIACAO_CIENTIFICA","","Tecnologias aplicadas ao ensino e aprendizagem musical","2016","Brasil","Português","","NAO","","","",94
"INICIACAO_CIENTIFICA","","Tecnologias aplicadas ao ensino e aprendizagem musical","2016","Brasil","Português","","NAO","","","",95
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","As competências necessárias para o pianista colaborador de coro","2017","Brasil","Português","","NAO","","","",96
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","As expectativas do governo federal em relação à formação musical dos alunos do 1º ao 5º ano de acordo com os principais documentos que orientam o ensino na Educação Básica","2017","Brasil","Português","","NAO","","","",97
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Reflexões sobre inclusão de alunos com Transtorno do Espectro Autista em aula de musicalização e adaptações de atividades","2017","Brasil","Português","","NAO","","","",98
"INICIACAO_CIENTIFICA","","A interculturalidade na Educação Musical: um estudo de caso sobre atuação de professores em um projeto de extensão universitária","2017","Brasil","Português","","NAO","","","",99
"INICIACAO_CIENTIFICA","","Desenvolvimento de vídeos pedagógicos para o ensino da forma musical","2017","Brasil","Português","","NAO","","","",100
"INICIACAO_CIENTIFICA","","Desenvolvimento de vídeos pedagógicos para o ensino da forma musical","2017","Brasil","Português","","NAO","","","",101
"INICIACAO_CIENTIFICA","","Desenvolvimento de vídeos pedagógicos para o ensino da forma musical","2017","Brasil","Português","","NAO","","","",102
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","A extensão como espaço de formação do educador musical","2009","Brasil","Português","","NAO","","","",103
