NATUREZA,TITULO-DO-TRABALHO,ANO-DO-TRABALHO,PAIS-DO-EVENTO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-TRABALHO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,TRABALHO-EM-EVENTOS_Id
"COMPLETO","Música na sala de aula inclusiva: estudos, observações e propostas para o ensino fundamental da rede municipal de Indaiatuba-SP","2015","Brasil","Português","IMPRESSO","","NAO","","","NAO",20
"COMPLETO","A inclusão social para crianças surdas através da educação musical","2015","Brasil","Português","IMPRESSO","","NAO","","","NAO",21
"COMPLETO","Caminhos computacionais para a acessibilidade e a educação musical do deficiente visual","2015","Brasil","Português","IMPRESSO","","NAO","","","NAO",22
"RESUMO","Experiências de ensino musical em três escolas em La Unión no Chile- cotidiano e práticas educativas","2015","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",23
"COMPLETO","Propostas de educação musical no laboratório de informática","2014","Brasil","Português","IMPRESSO","","NAO","","","NAO",24
"COMPLETO","O Pibid como forma de levar a música à escola pública e a escolha de um conteúdo que desperte o interesse dos alunos","2014","Brasil","Português","IMPRESSO","","NAO","","","NAO",25
"COMPLETO","Symposium: Listen to another school! Dialogues between schools and universities","2014","Brasil","Português","IMPRESSO","","NAO","","","NAO",26
"COMPLETO","Digital Technologies in the Formation of Music Educators","2014","Brasil","Português","IMPRESSO","","NAO","","","NAO",27
"COMPLETO","As tecnologias digitais e a formação do educador musical","2014","Brasil","Português","IMPRESSO","","NAO","","","NAO",28
"COMPLETO","Nos passos de Suzuki: uma visão inter-relacionada do Método Suzuki e a Cognição Musical","2014","Brasil","Português","IMPRESSO","","NAO","","","NAO",29
"RESUMO_EXPANDIDO","Jogos computacionais na educação: uma aplicação ao ensino de música","2011","Brasil","Português","IMPRESSO","","NAO","","","NAO",30
"RESUMO","Relato de uma experiência de inclusão de alunos portadores de necessidades educacionais especiais","2008","Brasil","Português","IMPRESSO","","NAO","","","NAO",31
"RESUMO","Implementação de coral e fanfarra na escola","2012","Brasil","Português","IMPRESSO","","NAO","","","NAO",32
"COMPLETO","O uso de ferramentas da Internet para interação multicultural entre os jovens da América Latina no contexto do Brasil e Argentina através do rock","2013","Brasil","Português","IMPRESSO","","NAO","","","NAO",33
"COMPLETO","A formação tecnológica de docentes em Música nos cursos de Licenciatura","2013","Brasil","Português","IMPRESSO","","NAO","","","NAO",34
"COMPLETO","A aquisição de habilidades musicais na primeira infância: caminhos para o desenvolvimento de crianças com deficiência","2016","Brasil","Português","IMPRESSO","","NAO","","","NAO",35
"COMPLETO","Estágio Supervisionado na Licenciatura em Música da FNB","2016","Brasil","Português","IMPRESSO","","NAO","","","NAO",36
"COMPLETO","Oficinas de música no CAPSij ?Espaço Viver? em Sumaré- SP","2016","Brasil","Português","MEIO_DIGITAL","[http://https://www.dropbox.com/s/d8lx38k6hej6rtj/22%20-%20MENDES%2C%20Adriana%20et%20al.%20Oficinas%20de%20m%C3%BAsica%20no%20capsij%20%20-%20espa%C3%A7o%20viver%20em%20Sumar%C3%A9%20%E2%80%93%20SP.pdf?dl=0]","NAO","","","SIM",37
"COMPLETO","Novas tecnologias de informação e comunicação aplicadas à educação musical","2016","Brasil","Português","NAO_INFORMADO","[http://https://www.dropbox.com/s/hd192b2wd73yx4y/8%20-%20CIELAVIN%2C%20Sandra%20R.%3B%20MENDES%2C%20Adriana%20N.%20A.%20Novas%20tecnologias%20de%20informa%C3%A7%C3%A3o.pdf?dl=0]","NAO","","","SIM",38
"COMPLETO","Aprendizagem musical na era digital: uma proposta de acesso de baixo custo a partir do Raspberry Pi e Sonic Pi","2016","Brasil","Português","NAO_INFORMADO","[http://https://www.dropbox.com/s/o7o1f8tod947x5w/25%20-%20SANTOS%2C%20Alexandre%20H.%3B%20FORNARI%2C%20Jos%C3%A9%20E.%3B%20MENDES%2C%20Adriana%20N.%20A.%20Aprendizagem%20musical%20na%20era%20digital.pdf?dl=0]","NAO","","","SIM",39
"COMPLETO","Oficinas no Capsi Espaço Viver em Sumaré","2017","Brasil","Português","MEIO_DIGITAL","","NAO","","","SIM",40
"COMPLETO","A inserção da música na disciplina arte do ensino fundamental da cidade de Indaiatuba - SP: a formação do professor","2017","Brasil","Português","MEIO_DIGITAL","","NAO","","","SIM",41
"COMPLETO","O ensino coletivo de violão: uma proposta de estudo, aplicação e análise de resultados","2014","Brasil","Português","IMPRESSO","","NAO","","","NAO",42
