NOME-COMPLETO-DO-AUTOR,NOME-PARA-CITACAO,ORDEM-DE-AUTORIA,NRO-ID-CNPQ,TRABALHO-EM-EVENTOS_Id,ARTIGO-PUBLICADO_Id,LIVRO-PUBLICADO-OU-ORGANIZADO_Id,CAPITULO-DE-LIVRO-PUBLICADO_Id,OUTRA-PRODUCAO-BIBLIOGRAFICA_Id,PREFACIO-POSFACIO_Id,SOFTWARE_Id,PATENTE_Id,PRODUTO-TECNOLOGICO_Id,TRABALHO-TECNICO_Id,APRESENTACAO-DE-TRABALHO_Id,ORGANIZACAO-DE-EVENTO_Id,DEMAIS-TRABALHOS_Id
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",0,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",1,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",2,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",3,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",4,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",5,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",6,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",7,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",8,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",9,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",10,,,,,,,,,,,,
"Osvaldo Luis de Oliveira","OLIVEIRA, O. L.","2","5084369711458416",10,,,,,,,,,,,,
"Edmar Lourenço Borges","BORGES, E. L.","1","",11,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",11,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",12,,,,,,,,,,,,
"Osvaldo Luis de Oliveira","OLIVEIRA, O. L.","2","5084369711458416",12,,,,,,,,,,,,
"Lúcio Dutra Fernandes","FERNANDES, L. D.","1","",13,,,,,,,,,,,,
"Adriana Aparecida Furquim","FURQUIM, A. A.","2","",13,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","3","1750385790843118",13,,,,,,,,,,,,
"Lúcio Dutra Fernandes","FERNANDES, L. D.","1","",14,,,,,,,,,,,,
"Adriana Aparecida Furquim","FURQUIM, A. A.","2","",14,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","3","1750385790843118",14,,,,,,,,,,,,
"M. A. F. Borges","BORGES, M. A. F.","1","8433486304141432",15,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",15,,,,,,,,,,,,
"M. A. F. Borges","BORGES, M. A. F.","1","8433486304141432",16,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",16,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",17,,,,,,,,,,,,
"M. A. F. Borges","BORGES, M. A. F.","2","8433486304141432",17,,,,,,,,,,,,
"Marcos Augusto Francisco Borges","BORGES, M. A. F.","1","8433486304141432",18,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",18,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",19,,,,,,,,,,,,
"Flavia Rossler","ROSSLER, F.","2","",19,,,,,,,,,,,,
"Osvaldo Luiz de Oliveira","OLIVEIRA, O. L.","3","5084369711458416",19,,,,,,,,,,,,
"Osvaldo Luiz de Oliveira","OLIVEIRA, Osvaldo Luiz de","1","5084369711458416",20,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",20,,,,,,,,,,,,
"Marcos Augusto Francisco Borges","BORGES, M. A. F.","1","8433486304141432",21,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",21,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",22,,,,,,,,,,,,
"Lúcio Dutra Fernandes","FERNANDES, L. D.","2","",22,,,,,,,,,,,,
"Roger Valenciano","VALENCIANO, R.","3","",22,,,,,,,,,,,,
"Cristiano Caritá","CARITÁ, C.","4","",22,,,,,,,,,,,,
"G. C. Barcellos","BARCELLOS, G. C.","1","8326730353288589",23,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",23,,,,,,,,,,,,
"Osvaldo Luis de Oliveira","OLIVEIRA, O. L.","1","5084369711458416",24,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",24,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",25,,,,,,,,,,,,
"N. G. Gomes Neto","GOMES NETO, N. G.","2","",25,,,,,,,,,,,,
"M. A. F. Borges","BORGES, M. A. F.","3","8433486304141432",25,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",26,,,,,,,,,,,,
"N. G. Gomes Neto","GOMES NETO, N. G.","2","",26,,,,,,,,,,,,
"M. A. F. Borges","BORGES, M. A. F.","3","8433486304141432",26,,,,,,,,,,,,
"Osvaldo Luis de Oliveira","OLIVEIRA, O. L.","1","5084369711458416",27,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",27,,,,,,,,,,,,
"Osvaldo Luis de Oliveira","OLIVEIRA, O. L.","1","5084369711458416",28,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",28,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",29,,,,,,,,,,,,
"N. G. Gomes Neto","GOMES NETO, N. G.","2","",29,,,,,,,,,,,,
"M. A. F. Borges","BORGES, M. A. F.","3","8433486304141432",29,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",30,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",31,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",32,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",33,,,,,,,,,,,,
"Gianfrancesca Cutini Barcellos","BARCELLOS, G. C.","1","8326730353288589",34,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",34,,,,,,,,,,,,
"Osvaldo Luiz de Oliveira","OLIVEIRA, O. L.","1","5084369711458416",35,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",35,,,,,,,,,,,,
"Alysson Bolognesi Prado","PRADO, A. B.","1","3903831975353292",36,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",36,,,,,,,,,,,,
"M T E Mantoan","MANTOAN, M. T. E.","1","1568940831784716",37,,,,,,,,,,,,
"M C B Stegun","STEGUN, M. C. B.","2","",37,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","3","1750385790843118",37,,,,,,,,,,,,
"G. C. Barcellos","BARCELLOS, G. C.","4","8326730353288589",37,,,,,,,,,,,,
"Patricia Y Higaki","HIGAKI, P. Y.","5","",37,,,,,,,,,,,,
"Gianfrancesca Cutini Barcellos","BARCELLOS, G. C.","1","8326730353288589",38,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",38,,,,,,,,,,,,
"Juliana Pereira Salles","SALLES, J. P.","1","8464814116645709",39,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",39,,,,,,,,,,,,
"Roberto S Bigonha","BIGONHA, R. S.","3","0029233355476625",39,,,,,,,,,,,,
"André Marcos da Silva","SILVA, A. M.","1","4373571196606891",40,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",40,,,,,,,,,,,,
"Alysson Bolognesi Prado","PRADO, A. B.","1","3903831975353292",41,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",41,,,,,,,,,,,,
"Cláudia Maria Bauzer Medeiros","MEDEIROS, Cláudia Maria Bauzer","3","4643608666899616",41,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","1","1750385790843118",42,,,,,,,,,,,,
"Alysson Bolognesi Prado","PRADO, A. B.","1","3903831975353292",43,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",43,,,,,,,,,,,,
"Cláudia Maria Bauzer Medeiros","MEDEIROS, Cláudia Maria Bauzer","3","4643608666899616",43,,,,,,,,,,,,
"Alysson Bolognesi Prado","PRADO, A. B.","1","3903831975353292",44,,,,,,,,,,,,
"Maria Cecilia Calani Baranauskas","BARANAUSKAS, M. C. C.;Baranauskas, M. Cecília C.;Baranauskas, M. Cecilia C.;Baranauskas, Cecilia;BARANAUSKAS, MARIA CECÍLIA CALANI;CECÍLIA CALANI BARANAUSKAS, MARIA;BARANAUSKAS, MARIA CECÍLIA;Baranauskas, M. Cecilia;BARANAUSKAS, M. CECÍLIA;BARANAUSKAS, CECÍLIA;BARANAUSKAS, MARIA CECILIA CALANI","2","1750385790843118",44,,,,,,,,,,,,
