NATUREZA,TITULO-DO-TRABALHO,ANO-DO-TRABALHO,PAIS-DO-EVENTO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-TRABALHO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,TRABALHO-EM-EVENTOS_Id
"COMPLETO","Jogos No Computador e A Formação de Recursos Humanos Na Indústria","1995","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",13
"COMPLETO","Jogos No Computador e A Formação de Recursos Humanos Na Indústria","1996","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",14
"COMPLETO","Jonas: Um Sistema Para Formação Na Empresa","1996","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",15
"COMPLETO","A User-Centered Approach To The Design Of An Expert System For Training","1997","Bulgária","Inglês","NAO_INFORMADO","","NAO","","","NAO",16
"COMPLETO","Learning By Creating Models: A Computer-Based Environment For Industrial Application","1997","Holanda","Inglês","NAO_INFORMADO","","NAO","","","NAO",17
"COMPLETO","The User As A Partner In The Design Of An Interface For A Training System","1997","Bulgária","Inglês","IMPRESSO","","NAO","","","NAO",18
"COMPLETO","Uma Abordagem Semiótica À Análise de Interfaces: Um Estudo de Caso","1998","Brasil","Português","IMPRESSO","","NAO","","","NAO",19
"COMPLETO","Análise Glossemática da Estrutura das Linguagens de Interface Humano-Computador","1998","Brasil","Português","IMPRESSO","","NAO","","","NAO",20
"COMPLETO","Design Centrado No Usuário Ou No Aprendiz? Uma Proposta Prática","1998","Brasil","Português","IMPRESSO","","NAO","","","NAO",21
"COMPLETO","Jogos Computacionais No Processo de Formação Profissional: O Design de A Caça Ao Tesouro","1998","Brasil","Português","IMPRESSO","","NAO","","","NAO",22
"COMPLETO","Interfaces Para Comunicação Eletrônica e O Contexto da Criança","1999","Brasil","Português","IMPRESSO","","NAO","","","NAO",23
"RESUMO","The Theatre Through The Computer: A Virtual Space To Be Inhabited","1999","Inglaterra","Inglês","IMPRESSO","","NAO","","","NAO",24
"RESUMO","The Dice Game: A Shared Space For Cooperative Learning","1999","Inglaterra","Inglês","IMPRESSO","","NAO","","","NAO",25
"COMPLETO","Learning At Work Through A Multi-User Synchronous Simulation Game","1999","Inglaterra","Inglês","IMPRESSO","","NAO","","","NAO",26
"COMPLETO","Semiotics As A Basis For Educational Software Design","1999","Inglaterra","Inglês","IMPRESSO","","NAO","","","NAO",27
"COMPLETO","Communicating entities: a semiotic-based methodology for interface design","1999","Alemanha","Inglês","IMPRESSO","","NAO","","","NAO",28
"COMPLETO","Gaming at work: a learning environment for synchronized manufacturing","1999","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",29
"COMPLETO","A constructionist approach to the design of a logic programming environment for novices","1993","Grécia","Inglês","IMPRESSO","","NAO","","","NAO",30
"COMPLETO","Observational Studies about Novices Interaction in a Prolog Environment based on Tools","1993","Inglaterra","Inglês","IMPRESSO","","NAO","","","NAO",31
"COMPLETO","Creating a computer-based learning environment to help novices to develop Prolog programs","1991","Itália","Inglês","IMPRESSO","","NAO","","","NAO",32
"COMPLETO","Procedure, Function, Object or Logic?","1991","Canadá","Inglês","IMPRESSO","","NAO","","","NAO",33
"COMPLETO","Uma Análise de Metáforas em Interfaces para Comunicação Eletrônica","1999","Brasil","Português","IMPRESSO","","NAO","","","NAO",34
"COMPLETO","Interface Entendida como um Espaço de Comunicação","1999","Brasil","Português","IMPRESSO","","NAO","","","NAO",35
"COMPLETO","Projeto Granel - Investigando Possibilidades da Abordagem Semiótica em Design de Interfaces","1999","Brasil","Português","IMPRESSO","","NAO","","","NAO",36
"COMPLETO","O Processo Comunicativo em Ambientes Virtuais de Aprendizagem - Uma Proposta Um Estudo Exploratório","1999","Brasil","Português","IMPRESSO","","NAO","","","NAO",37
"RESUMO","Ferramenta de Chat no Contexto da Educação Inclusiva","1999","Brasil","Português","IMPRESSO","","NAO","","","NAO",38
"COMPLETO","A Communication Model for Interface Design Process","2000","Holanda","Inglês","MEIO_DIGITAL","http://peirce.inf.puc-rio.br/chi2000ws6/","NAO","","","NAO",39
"COMPLETO","The Andon System: Designing a CSCW Environment in a Lean Organization","2000","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",40
"COMPLETO","Cartography and Geographic Information System as Semiotic Systems: A Comparative Analysis","2000","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",41
"RESUMO","Design for Learning in the Workplace","2000","Itália","Inglês","IMPRESSO","","NAO","","","NAO",42
"COMPLETO","Cartografia e Sistemas de Informação Geográfica como Sistemas Semióticos: Uma Análise Comparativa","2000","Brasil","Português","IMPRESSO","","NAO","","","NAO",43
"COMPLETO","Avaliando a Meta-comunicação Designer-Usuário de Interface","2000","Brasil","Português","IMPRESSO","","NAO","","","NAO",44
"COMPLETO","Interação em Ambientes Virtuais: um Modelo Conceitual, Princípios e Método de Design","2000","Brasil","Português","IMPRESSO","","NAO","","","NAO",45
"COMPLETO","Uso de ferramentas eletrônicas de comunicação em ambientes de ensino/aprendizagem: um estudo exploratório sobre o site educacional Caleidoscópio","2000","Espanha","Português","IMPRESSO","","NAO","","","NAO",46
"COMPLETO","The BulkStorage Project- Investigating possibilities of the Semiotic Approach in design of Interfaces","2000","Austrália","Inglês","IMPRESSO","","NAO","","","NAO",47
"COMPLETO","Participatory Techniques in the Design of Andon: A Computer Supported Environment for Collaborative Work","2000","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",48
"COMPLETO","Preparing and Evaluating a Collaborative Learning Environment: Using Dice Game in a Manufacturing Company","2000","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",49
"COMPLETO","Collaborative Discussion and Decision Support in a Manufacturing Organisation.","2001","Canadá","Inglês","IMPRESSO","","NAO","","","NAO",50
"RESUMO","Looking Inside: understanding communication in the organisational context of software design","2001","Canadá","Inglês","IMPRESSO","","NAO","","","NAO",51
"COMPLETO","Design for collaboration: enabling cooperative work among children","2001","Finlândia","Inglês","IMPRESSO","","NAO","","","NAO",52
"COMPLETO","Modelando a Interface de Aplicacoes em SIG como Espacos de Comunicacao","2001","Brasil","Português","IMPRESSO","","NAO","","","NAO",53
"RESUMO","Espaco de Comunicacao como Metafora no Design de Aplicacoes para Sistemas de Informacao Geografica","2001","Brasil","Português","IMPRESSO","","NAO","","","NAO",54
"COMPLETO","Bringing Interface Design and Software Development Processes Together: How Organisational Issues Impact Product's Usability","2001","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",55
"COMPLETO","Analysing Interaction in a Collaborative Game: a Case Study","2001","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",56
"COMPLETO","Simulation as a Semiotic System","2002","Inglaterra","Inglês","IMPRESSO","","NAO","","","NAO",57
"COMPLETO","Analysing Communication in the Context of a Software Production Organisation","2002","Espanha","Inglês","IMPRESSO","","NAO","","","NAO",58
"COMPLETO","Website Interface as Representamen of Organisational Behaviour","2002","Holanda","Inglês","IMPRESSO","","NAO","","","NAO",59
"COMPLETO","Participation and Signification: Towards Cooperative System Design","2002","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",60
"COMPLETO","The Computer as Medium for Expression of Geographical Information: Drawbacks and Challenges","2002","Itália","Inglês","IMPRESSO","","NAO","","","NAO",61
"COMPLETO","Avaliando Sinais em Interfaces para Sistemas de Informação Geográfica","2002","Estados Unidos","Português","IMPRESSO","","NAO","","","NAO",62
"COMPLETO","Construindo Significados para o Espaço Infantil na Internet: a Criança como Parceira","2002","Brasil","Português","IMPRESSO","","NAO","","","NAO",63
"COMPLETO","Trazendo a Criança para o Processo de Design: Uma Abordagem Participativa à Criação de Portais","2002","Brasil","Português","IMPRESSO","","NAO","","","NAO",64
"COMPLETO","Analysing Influences of Context in a Game-mediated Collaboration","2002","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",65
"COMPLETO","Collabs - Sistema para Apoio on-line à Colaboração","2002","Brasil","Português","IMPRESSO","","NAO","","","NAO",66
"COMPLETO","Designing Towards Supporting and Improving Co-operative Organisational Work Practices","2003","França","Inglês","IMPRESSO","","NAO","","","NAO",67
"COMPLETO","Semiotic Conference: Work Signs and Participatory Design","2003","Grécia","Inglês","IMPRESSO","","NAO","","","NAO",68
"COMPLETO","Interface Design for the Changing Organisation: an Organisational Semiotics Approach","2003","Inglaterra","Inglês","IMPRESSO","","NAO","","","NAO",69
"COMPLETO","Launching Organisational Semiotics in the Real World: How to Prepare for it?","2003","Inglaterra","Inglês","IMPRESSO","","NAO","","","NAO",70
"COMPLETO","Participação de Crianças na Concepção de um Portal Infantil na Internet","2003","Brasil","Português","IMPRESSO","","NAO","","","NAO",71
"COMPLETO","Design com Crianças: Uma Abordagem Semiótica","2003","Brasil","Português","IMPRESSO","","NAO","","","NAO",72
"COMPLETO","Da Análise de Requisitos ao Projeto de Interface: Uma Abordagem Subjetivista para Sistemas de Informação","2003","Brasil","Português","IMPRESSO","","NAO","","","NAO",73
"RESUMO","Semiotics of Interaction","2003","Suiça","Inglês","IMPRESSO","","NAO","","","NAO",74
"RESUMO","HCI in Brazil: Prospects and Challenges","2003","Suiça","Inglês","IMPRESSO","","NAO","","","NAO",75
"COMPLETO","The CoPA (Collaboration Post Analysis) System","2003","Rússia","Inglês","MEIO_DIGITAL","","NAO","","","NAO",76
"COMPLETO","A participatory heuristic evaluation of CollabSS (Collaboration Support System)","2003","Rússia","Inglês","MEIO_DIGITAL","","NAO","","","NAO",77
"COMPLETO","Construindo um Portal para Crianças com Criança: uma Abordagem Participativa ao Design","2003","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",78
"COMPLETO","Design de um Gerenciadorde Fluxo de Tarefas no Contexto de Aprendizado em manufatura","2003","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",79
"COMPLETO","Modelando a Comunicação em Organizações de Trabalho em Busca de Melhorias Contínuas","2004","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",80
"COMPLETO","From Ontology Charts to Class Diagrams - Semantic Analysis Aiding Systems Design","2004","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",81
"COMPLETO","The Practice of Software Development and the Organizational Semiotics Approach: A Case Study in Business Organizations","2004","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",82
"COMPLETO","Usability in the Organizational Context: a Semiotic-Participatory Approach","2004","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",83
"COMPLETO","Tornando um Portal Customizável a Grupos: a Participação da Criança em Ambiente Escolar","2004","Brasil","Português","IMPRESSO","","NAO","","","NAO",84
"COMPLETO","Um Processo para Análise de Atividades de Aprendizado Colaborativo em Sistemas de EaD","2004","Brasil","Português","IMPRESSO","","NAO","","","NAO",85
"COMPLETO","Organisational Semiotics Embedded in a System Development Cycle: a Case Study in a Business Organisation","2004","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",86
"COMPLETO","Avaliação Heurística participativa do CollabSS","2004","Brasil","Português","IMPRESSO","","NAO","","","NAO",87
"COMPLETO","Investigando Aspectos de Interação em Aplicações SIG na Web voltadas ao Domínio Agrícola","2004","Brasil","Português","IMPRESSO","","NAO","","","NAO",88
"RESUMO_EXPANDIDO","Avaliação de Acessibilidade na Web com a Participação do Usuário - Um Estudo de Caso","2004","Brasil","Português","IMPRESSO","","NAO","","","NAO",89
"RESUMO_EXPANDIDO","Design e Avaliação de Interfaces para Ambientes Educacionais","2004","Brasil","Português","IMPRESSO","","NAO","","","NAO",90
"COMPLETO","Inspecting User Interface Quality in Web GIS Applications","2004","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",91
"COMPLETO","Fatores de Influência em Atividades Colaborativas","2004","México","Português","IMPRESSO","","NAO","","","NAO",92
"COMPLETO","CollabSS - Uma Ferramenta de Apoio à Colaboração","2002","Brasil","Português","IMPRESSO","","NAO","","","NAO",93
"COMPLETO","Avaliação de Interfaces pelo Usuário Final: Alunos em Ambiente Escolar","2005","Brasil","Português","MEIO_DIGITAL","www.sbc.org.br/sbc2005","NAO","","","NAO",94
"COMPLETO","Desafios para a Tecnologia da Informação e Comunicação em Espaço Educacional Inclusivo","2005","Brasil","Português","MEIO_DIGITAL","www.sbc.org.br/sbc2005","NAO","","","NAO",95
"COMPLETO","Bringing Social Constructs to the Information Systems Development Process: Contributions of Organizational Semiotics","2005","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",96
"COMPLETO","Towards a Social-Based Process for Information System Development: a Case Study","2005","França","Inglês","IMPRESSO","","NAO","","","NAO",97
"COMPLETO","An Organizational Semiotics Approach Towards Tailorable Interfaces","2005","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",98
"COMPLETO","Guiding the Process of Requirements Elicitation with a Semiotic Approach","2005","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",99
"RESUMO_EXPANDIDO","Towards a Participatory Approach to Support Interface Customization for Groups of Children","2005","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",100
"COMPLETO","Accessibility as a Quality Requirement: Geographic Information Systems on the Web","2005","México","Inglês","MEIO_DIGITAL","","NAO","","","NAO",101
"RESUMO_EXPANDIDO","Usabilidade de Aplicações SIG WEB na Perspectiva do Usuário: Um Estudo de Caso","2005","Brasil","Português","IMPRESSO","","NAO","","","NAO",102
"COMPLETO","Revealing Relationships in Search Engine Results","2005","México","Inglês","MEIO_DIGITAL","","NAO","","","NAO",103
"RESUMO","Mediando Processos de Comunicação em Organizações e Desenhando Interfaces","2005","México","Português","MEIO_DIGITAL","","NAO","","","NAO",104
"RESUMO","Ambientes Virtuais Inclusivos: Desafios ao Design para Acessibilidade","2005","México","Português","MEIO_DIGITAL","","NAO","","","NAO",105
"RESUMO","IPE: Inclusive Participatory Evaluation of User Interfaces","2005","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",106
"RESUMO","Interface Educacional em TV Interativa: Proposta do SAPSA","2005","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",107
"COMPLETO","An Inclusive Approach to Cooperative Evaluation of Web User Interfaces","2006","Chipre","Inglês","IMPRESSO","","NAO","","","NAO",108
"COMPLETO","Uma Opção Inclusiva à Avaliação Cooperativa de Interfaces de Usuário","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",109
"RESUMO_EXPANDIDO","User Autonomy in Requirements Changing Supported by Organizational Semiotics and Tailoring","2006","Chipre","Inglês","IMPRESSO","","NAO","","","NAO",110
"COMPLETO","Organisational Semiotics: Guiding a Service-Oriented Architecture for e-Government","2006","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",111
"COMPLETO","Facilitando o gerenciamento de conteúdos na web: o sistema GECON","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",112
"COMPLETO","Customização Orientada a Normas para Trabalho de Grupos em Ambiente Escolar","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",113
"COMPLETO","Desafios de Design para a TV Digital Interativa","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",114
"COMPLETO","Design para a Inclusão: Desafios e Proposta","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",115
"COMPLETO","Um Framework para Avaliação de Interface de Aplicações SIG Web","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",116
"COMPLETO","Autonomia do Usuário no Cenário de Mudança Contínua em Organizações","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",117
"COMPLETO","A Glass Box Design: Making the Impact of Usability on Software Development Visible","2007","Alemanha","Inglês","IMPRESSO","","NAO","","","NAO",118
"COMPLETO","Accessibility and Interactive TV: Design Recommendations for the Brazilian Scenario","2007","Alemanha","Inglês","IMPRESSO","","NAO","","","NAO",119
"COMPLETO","A Semiotic-Based Framework for the Development of Tailorable Web Applications","2007","China","Inglês","IMPRESSO","","NAO","","","NAO",120
"COMPLETO","Using Patterns to Support the Design of Flexible User Interaction","2007","China","Inglês","IMPRESSO","","NAO","","","NAO",121
"RESUMO_EXPANDIDO","Design and Evaluation of Tailorable Interfaces","2007","China","Inglês","IMPRESSO","","NAO","","","NAO",122
"COMPLETO","A Semiotic Approach for Flexible e-Government Service Oriented Systems","2007","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",123
"COMPLETO","Interaction in Critical Systems: Conquests and Challenges","2007","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",124
"COMPLETO","Interaction Design in eGov systems: challenges for a developing country","2007","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",125
"COMPLETO","A Communication-based Approach to Requirements Elicitation for Safety-Critical Systems","2007","Grã-Bretanha","Inglês","IMPRESSO","","NAO","","","NAO",126
"COMPLETO","End-user Tailoring: a Semiotic-informed Perspective","2007","Grã-Bretanha","Inglês","IMPRESSO","","NAO","","","NAO",127
"COMPLETO","Laptops Educacionais de Baixo Custo: Prospectos e Desafios","2007","Brasil","Português","IMPRESSO","","NAO","","","NAO",128
"RESUMO_EXPANDIDO","Desenvolvimento Comunitário Nucleado a partir de Laptops Educacionais de Baixo Custo","2007","Brasil","Português","IMPRESSO","","NAO","","","NAO",129
"RESUMO","Defining Norms for Group Work: a Semio-participatory Approach to Design with Young Students","2007","Grã-Bretanha","Inglês","IMPRESSO","","NAO","","","NAO",130
"RESUMO_EXPANDIDO","A Convergent Proposal for Accesible Interactive TV Applications Developmen","2007","Holanda","Inglês","IMPRESSO","","NAO","","","NAO",131
"COMPLETO","Aspectos Pragmáticos da Interação com Sistemas de Governo Eletrônico Flexíveis","2007","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",132
"COMPLETO","Uma Proposta de Taxonomia e Recomendação de Utilização de Artefatos Físicos de Interação com a TVDI","2007","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",133
"COMPLETO","A DEVELOPMENT PROCESS FOR WEB GEOGRAPHIC INFORMATION SYSTEM","2008","Espanha","Inglês","VARIOS","[http://www.iceis.org]","NAO","","","NAO",134
"COMPLETO","COMMUNICATION-BASED MODELLING AND INSPECTION IN CRITICAL SYSTEMS","2008","Espanha","Inglês","VARIOS","[http://www.iceis.org]","NAO","","COMMUNICATION-BASED MODELLING AND INSPECTION IN CRITICAL SYSTEMS","NAO",135
"COMPLETO","ASSISTIVE TECHNOLOGIES AND TECHNIQUES FOR WEB-BASED EGOV IN DEVELOPING COUNTRIES","2008","Espanha","Inglês","VARIOS","[http://www.iceis.org]","NAO","","ASSISTIVE TECHNOLOGIES AND TECHNIQUES FOR WEB-BASED EGOV IN DEVELOPING COUNTRIES","NAO",136
"COMPLETO","A MODEL DRIVEN ARCHITECTURE TOOL BASED ON SEMANTIC ANALYSIS METHOD","2008","Espanha","Inglês","VARIOS","[http://www.iceis.org]","NAO","","A MODEL DRIVEN ARCHITECTURE TOOL BASED ON SEMANTIC ANALYSIS METHOD","NAO",137
"COMPLETO","Design de Interfaces para Todos ? Demandas da Diversidade Cultural e Social","2008","Brasil","Português","MEIO_DIGITAL","","NAO","","Design de Interfaces para Todos ? Demandas da Diversidade Cultural e Social","NAO",138
"COMPLETO","Design Socialmente Responsável: Desafios de Interface de Usuário no Contexto Brasileiro","2008","Brasil","Português","MEIO_DIGITAL","","NAO","","Design Socialmente Responsável: Desafios de Interface de Usuário no Contexto Brasileiro","NAO",139
"COMPLETO","Estendendo a Idéia do Projeto UCA ao Desenvolvimento Comunitário: Reflexão e Estratégias","2008","Brasil","Português","MEIO_DIGITAL","","NAO","","Estendendo a Idéia do Projeto UCA ao Desenvolvimento Comunitário: Reflexão e Estratégias","NAO",140
"COMPLETO","Understanding iDTV in a Developing Country and Designing a T-gov Application Prototype","2008","Brasil","Português","VARIOS","","NAO","","Understanding iDTV in a Developing Country and Designing a T-gov Application Prototype","NAO",141
"COMPLETO","A T-gov Prototype Evaluation Considering a Wide Diversity of Users","2008","Holanda","Inglês","MEIO_DIGITAL","","NAO","","A T-gov Prototype Evaluation Considering a Wide Diversity of Users","NAO",142
"COMPLETO","Prospecting the Ownership of Digital TV in a Brazilian Project","2008","Alemanha","Inglês","VARIOS","","NAO","","Prospecting the Ownership of Digital TV in a Brazilian Project","NAO",143
"COMPLETO","A Prospect of Websites Evaluation Tools Based on Event Logs","2008","Estados Unidos","Inglês","VARIOS","[http://wwwswt.informatik.uni-rostock.de/HCIS2008/program.shtml]","NAO","","A Prospect of Websites Evaluation Tools Based on Event Logs","NAO",144
"COMPLETO","Facing the digital divide in a participatory way - an exploratory study","2008","Itália","Inglês","VARIOS","[http://www.springerlink.com/content/p28k3v545300/?sortorder=asc&p_o=0]","NAO","","Facing the digital divide in a participatory way - an exploratory study","NAO",145
"RESUMO","WARAU: Uma Proposta de Apoio ao Processo de Adequação de Websites a Requisitos de Acessibilidade e Usabilidade","2008","Brasil","Português","NAO_INFORMADO","","NAO","","WARAU: Uma Proposta de Apoio ao Processo de Adequação de Websites a Requisitos de Acessibilidade e Usabilidade","NAO",146
"COMPLETO","Artefatos Físicos de Interação com a TVDI: Desafios e Diretrizes para o Cenário Brasileiro","2008","Brasil","Português","MEIO_DIGITAL","[http://Biblioteca Digital da ACM]","NAO","","","NAO",147
"COMPLETO","Um Prospecto de Sistemas Colaborativos: Modelos e Frameworks","2008","Brasil","Português","MEIO_DIGITAL","[http://Biblioteca Digital da ACM]","NAO","","Um Prospecto de Sistemas Colaborativos: Modelos e Frameworks","NAO",148
"RESUMO_EXPANDIDO","Avaliando a Qualidade Afetiva de Sistemas Computacionais Interativos no Cenário Brasileiro","2008","Brasil","Português","IMPRESSO","","NAO","","","NAO",149
"COMPLETO","Uma Abordagem para EaD Baseada em Resolução de Problemas","2008","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",150
"COMPLETO","Prospecting a Gesture Based Interaction Model for iDTV","2009","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",151
"COMPLETO","Designing Inclusive Social Networks: A Participatory Approach","2009","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",152
"COMPLETO","Towards a Socially-constructed Meaning for Inclusive Social Network Systems","2009","China","Inglês","IMPRESSO","","NAO","","","NAO",153
"COMPLETO","A Case Study on Modelling the Communication Structure of Critical Systems","2009","China","Inglês","IMPRESSO","","NAO","","","NAO",154
"COMPLETO","Interfaces for All - A Tailoring-based Approach","2009","Itália","Inglês","IMPRESSO","","NAO","","","NAO",155
"COMPLETO","An Agile Process Model for Inclusive Software Development","2009","Itália","Inglês","IMPRESSO","","NAO","","","NAO",156
"RESUMO_EXPANDIDO","Keeping Track of How Users Use Client Devices: An Asynchronous Client-Side Event Logger Model","2009","Itália","Inglês","IMPRESSO","","NAO","","","NAO",157
"COMPLETO","Socially Aware Computing","2009","Argentina","Inglês","NAO_INFORMADO","","NAO","","","NAO",158
"COMPLETO","Understanding Meta-communication in an Inclusive Scenario","2010","Suiça","Inglês","NAO_INFORMADO","","NAO","","","NAO",159
"COMPLETO","Summarizing Observational Client-side Data to Reveal Web Usage Patterns.","2010","Suiça","Inglês","IMPRESSO","","NAO","","","NAO",160
"COMPLETO","Redes Sociais Online: Desafios e Possibilidades para o Contexto Brasileiro","2009","Brasil","Português","IMPRESSO","","NAO","","","NAO",161
"COMPLETO","Communication and Expression in Social Networks: Getting the ?making common? from people","2009","México","Inglês","IMPRESSO","","NAO","10.1109/LA-WEB.2009.31","","NAO",162
"COMPLETO","Identifying Interaction Barriers in the Use of Remote Controls","2009","México","Inglês","IMPRESSO","","NAO","10.1109/LA-WEB.2009.23","","NAO",163
"COMPLETO","An Interaction Design Perspective on the Pragmatic Web: Preliminary Thoughts","2009","Austria","Inglês","IMPRESSO","","NAO","","","NAO",164
"COMPLETO","GWIDO ? Games With Interaction Design Objective","2009","Itália","Inglês","IMPRESSO","","NAO","","","NAO",165
"COMPLETO","Designing E-gov Systems for All - A Case-study in the Brazilian Scenario","2009","Itália","Inglês","IMPRESSO","","NAO","","","NAO",166
"COMPLETO","Building Social Applications with an Semio-Participatory Approach","2009","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",167
"COMPLETO","Anéis Interativos Ajustáveis: Uma Proposta de Artefato Físico de Interação para a TVDI","2009","México","Português","IMPRESSO","","NAO","","","NAO",168
"COMPLETO","Busca em Sistemas Sócio-culturais Online: Desafios e Recomendações","2010","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",169
"COMPLETO","A Framework for Flexibility at the Interface: Joining Ajax Technology and Semiotics","2010","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",170
"COMPLETO","New Perspectives for Search in Social Networks - a Challenge for Inclusion","2010","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",171
"RESUMO_EXPANDIDO","A Framework-informed Discussion on Social Software - Why some Social Software Fail and Others do not?","2010","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",172
"COMPLETO","Softwares Sociais: Uma Visao Orientada a Valores","2010","Brasil","Português","IMPRESSO","","NAO","","","NAO",173
"COMPLETO","Meta-communication in Inclusive Scenarios: Issues and Alternatives","2010","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",174
"COMPLETO","Conversas Online: A Synchronous Communication Tool Integrated to Inclusive Social Networks","2010","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",175
"COMPLETO","Universal Design Principles Combined with Web Accessibility Guidelines: A Case Study","2010","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",176
"COMPLETO","Bringing users of a digital divide context to website evaluation using WELFIT","2010","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",177
"COMPLETO","Making Interactive Systems More Flexible: An Approach Based on Users Participation and Norms","2010","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",178
