NATUREZA,TITULO-DO-TRABALHO,ANO-DO-TRABALHO,PAIS-DO-EVENTO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-TRABALHO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,TRABALHO-EM-EVENTOS_Id
"COMPLETO","MiCRoM: A Metric Distance to Compare Segmented Images","2002","Coréia do Sul","Inglês","IMPRESSO","","NAO","","","NAO",24
"COMPLETO","A Compact and Efficient Image Retrieval Approach Based on Border/Interior Pixel Classification","2002","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",25
"COMPLETO","A Combined Approach of Shell and Shear-Warp Rendering for Efficient Volume Visualization","2003","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",26
"COMPLETO","The Iterative Image Foresting Transform and its Application to User-Steered Image Segmentation","2003","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",27
"COMPLETO","Characterization of the Human Cortex in MR images through the image foresting transform","2003","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",28
"COMPLETO","Sulcal lines extraction for cortex characterization in cerebral MR images using the image foresting transform","2003","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",29
"COMPLETO","Effective Image Retrieval by Shape Salience","2003","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",30
"RESUMO","ProntoVideo: An image sequence segmentation tool applied to video edition","2001","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",31
"COMPLETO","Image segmentation by Tree Pruning","2004","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",32
"COMPLETO","On Integrating Iterative Segmentation by Watershed with Tridimensional Visualization of MRIs","2004","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",33
"COMPLETO","Object Detection by kappa-connected seed competition","2005","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",34
"COMPLETO","TSD: A Shape Descriptor Based on a Distribution of Tensor Scale Local Orientation","2005","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",35
"RESUMO","A New Framework to Combine Descriptors for Content-Based Image Retrieval","2005","Alemanha","Inglês","IMPRESSO","","NAO","","","NAO",36
"COMPLETO","Tree-pruning: A new algorithm and its comparative analysis with the watershed transform for automatic image segmentation","2006","Brasil","Inglês","VARIOS","","NAO","","","NAO",37
"COMPLETO","Adapted Dynamic Meshes for Deformable Surfaces","2006","Brasil","Inglês","VARIOS","","NAO","","","NAO",38
"RESUMO","Análise de Imagens de Parasitos Intestinais do Homem: Uma Realidade","2006","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",39
"COMPLETO","Fast and Automatic Curvilinear Reformatting of MR Images of the Brain for Diagnosis of Dysplastic Lesions","2006","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",40
"COMPLETO","Detecting Contour Saliences using Tensor Scale","2007","Estados Unidos","Inglês","MEIO_MAGNETICO","","NAO","","","NAO",41
"COMPLETO","A new shape descriptor based on Tensor Scale","2007","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",42
"COMPLETO","A Partitioned Algorithm for the Image Foresting Transform","2007","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",43
"COMPLETO","Design of Robust Pattern Classifiers based on Optimum-Path Forests","2007","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",44
"COMPLETO","Image Segmentation by the Image Foresting Transform","2007","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",45
"COMPLETO","Ambiente de Gerenciamento de Imagens e Dados Espaciais para Desenvolvimento de Aplicações em Biodiversidade","2005","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",46
"RESUMO","Dynamic Meshes for Deformable Surfaces","2006","Estados Unidos","Inglês","OUTRO","","NAO","","","NAO",47
"RESUMO","V3DTOOLS: A Khoros toolbox for 3D Imaging","1994","Brasil","Inglês","OUTRO","","NAO","","","NAO",48
"RESUMO","Improved 3D Visualization using a Technique based on Normal Direction to the Object Surface","1994","Brasil","Português","OUTRO","","NAO","","","NAO",49
"COMPLETO","A Linear-Time Approach for Image Segmentation using Graph-Cut Measures","2006","Bélgica","Inglês","IMPRESSO","","NAO","","","NAO",50
"COMPLETO","Rotation-invariant Texture Recognition","2007","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",51
"COMPLETO","Fast and Robust Mid-Saggital Plane Location in 3D MR Images of the Brain","2008","Portugal","Inglês","IMPRESSO","","NAO","","","NAO",52
"COMPLETO","The Image Forest Transform Architecture","2007","Japão","Inglês","IMPRESSO","[doi:10.1109/fpt.2007.4439216]","NAO","","","NAO",53
"COMPLETO","Oropharyngeal Dysphagia Identification Using Wavelets and Optimum Path Forest","2008","Grécia","Inglês","NAO_INFORMADO","","NAO","","","NAO",54
"COMPLETO","CLOUDS: A Model for Synergistic Image Segmentation","2008","França","Inglês","NAO_INFORMADO","","NAO","","","NAO",55
"COMPLETO","Clustering by Optimum Path Forest and its Application to Automatic GM/WM Classification in MR-T1 Images of the Brain","2008","França","Inglês","NAO_INFORMADO","","NAO","","","NAO",56
"COMPLETO","FCD Segmentation using Texture Asymmetry of MR-T1 Images of the Brain","2008","França","Inglês","NAO_INFORMADO","","NAO","","","NAO",57
"COMPLETO","A Robust Extension of the Mean Shift Algorithm using Optimum Path Forest","2008","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",58
"COMPLETO","A Discrete Approach for Supervised Pattern Recognition.","2008","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",59
"COMPLETO","Optimum Path Forest Classifier Applied to Laryngeal  Pathology Detection","2008","Eslováquia","Inglês","VARIOS","","NAO","","","NAO",60
"COMPLETO","A Fast and Automatic Method for 3D Rigid Registration of MR Images of the Human Brain","2008","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",61
"COMPLETO","A new optimum-path forest approach for pattern classification","2008","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",62
"COMPLETO","Shape  Descriptors based on Tensor Scale","2008","Brasil","Inglês","MEIO_MAGNETICO","","NAO","","","NAO",63
"COMPLETO","Combining global with local texture information for image retrieval applications","2008","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",64
"COMPLETO","Novel Approaches for Exclusive and Continuous Fingerprint Classification","2008","Alemanha","Inglês","IMPRESSO","","NAO","","","NAO",65
"COMPLETO","A General Image Processing Architecture for FPGA","2009","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",66
"COMPLETO","A Learning Algorithm for the Optimum-Path Forest Classifier","2009","Alemanha","Inglês","IMPRESSO","","NAO","","","NAO",67
"COMPLETO","Land Use Classification using Optimum-Path Forest","2009","Brasil","Inglês","IMPRESSO","","NAO","","","NAO",68
"COMPLETO","On the Training Patters Pruning for Optimum-Path Forest","2009","Alemanha","Inglês","IMPRESSO","","NAO","","","NAO",69
"COMPLETO","Optimum-Path Forest: A Novel and Powerful Framework for Supervised Graph-based Pattern Recognition Techniques","2009","Brasil","Inglês","MEIO_DIGITAL","[http://bibliotecadigital.sbc.org.br/bibliotecadigital/?module=Public&action=PublicationObject&subject=0&publicationobjectid=138]","NAO","","","NAO",70
"COMPLETO","Focal Cortical Dysplasia Segmentation in 3D Magnetic Resonance Images of the Human Brain","2009","Brasil","Inglês","MEIO_DIGITAL","[http://bibliotecadigital.sbc.org.br/bibliotecadigital/?module=Public&action=PublicationObject&subject=162&publicationobjectid=133]","NAO","","","NAO",71
"COMPLETO","Cloud Bank: A multiple Clouds Model and its use in MR Brain Image Segmentation","2009","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",72
"COMPLETO","Fast interactive segmentation of natural images using the Image Foresting Transform","2009","Grécia","Inglês","MEIO_DIGITAL","[http://ieeexplore.ieee.org/xpl/tocresult.jsp?isnumber=5201043&isYear=2009]","NAO","10.1109/ICDSP.2009.5201044","","NAO",73
"COMPLETO","A comparative study among pattern classifiers in interactive image segmentation","2009","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","10.1109/SIBGRAPI.2009.45","","NAO",74
"COMPLETO","Fast and Accurate Holistic Face Recognition using Optimum-Path Forest","2009","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/ICDSP.2009.5201217","","NAO",75
"COMPLETO","Optimum-Path Forest-based Models for Rainfall Estimation","2009","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/IWSSIP.2009.5367753","","NAO",76
"COMPLETO","Infrared Face Recogniton by Optimum-Path Forest","2009","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/IWSSIP.2009.5367752","","NAO",77
"COMPLETO","Fast and Robust Object Tracking using Image Foresting Transform","2009","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/IWSSIP.2009.5367750","","NAO",78
"COMPLETO","Improving User Control with Minimum Involvement in User-Guided Segmentation by Image Foresting Transform","2009","Alemanha","Inglês","IMPRESSO","[http://www.springerlink.com/content/7415482725175nm7/]","NAO","","","NAO",79
"COMPLETO","Fast Non-Technical Losses Identification Through Optimum-Path Forest","2009","Brasil","Inglês","MEIO_DIGITAL","[http://ieeexplore.ieee.org/search/wrapper.jsp?arnumber=5352910]","NAO","10.1109/ISAP.2009.5352910","","NAO",80
"COMPLETO","Robust and Fast Vowel Recognition using Optimum-Path Forest","2010","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",81
"COMPLETO","Fast Automatic Microstructural Segmentation of Ferrous Alloy Samples using Optimum-Path Forest","2010","Estados Unidos","Inglês","IMPRESSO","","NAO","10.1007/978-3-642-12712-0_19","","NAO",82
"COMPLETO","A Novel and Powerful Framework for Supervised Graph-based Pattern Recognition Techniques","2009","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",83
"COMPLETO","Improving the accuracy of the optimum-path forest supervised classifier for large datasets","2010","Alemanha","Inglês","NAO_INFORMADO","","NAO","","","NAO",84
"COMPLETO","Intelligent understanding of user input applied to arc-weight estimation for graph-based foreground segmentation","2010","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",85
"COMPLETO","How to complete any segmentation process interactively via image foresting transform","2010","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",86
"COMPLETO","Synergistic delineation and recognition of objects in images with applications in medicine","2010","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",87
"COMPLETO","Optimizing Optimum-Path Forest Classification for Huge Datasets","2010","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/ICPR.2010.1012","","NAO",88
"COMPLETO","Application of Optimum-Path Forest Classifier for Synthetic Material Porosity Segmentation","2010","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",89
"COMPLETO","Multimodal Pattern Recognition Through Particle Swarm Optimization","2010","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",90
"COMPLETO","Learning to identify non-technical losses with optimum-path forest","2010","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",91
"COMPLETO","Fast and Accurate Image Registration using the Multiscale Parametric Space and Grayscale Watershed","2010","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",92
"COMPLETO","Parkinson´s disease identification through optimum-path forest","2010","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/IEMBS.2010.5627634","","NAO",93
"COMPLETO","Fuzzy Object Modelling","2011","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1117/12.878273","","NAO",94
"COMPLETO","Comparison of Fuzzy Connectedness and Graph Cut Segmentation Algorithms","2011","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1117/12.878273","","NAO",95
"COMPLETO","A new symmetry-based method for mid-sagittal plane extraction in neuroimages","2011","Estados Unidos","Inglês","MEIO_DIGITAL","[http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5872407&tag=1]","NAO","10.1109/ISBI.2011.5872407","","NAO",96
"COMPLETO","How to Fix any 3D Segmentation Interactively via Image Foresting Transform and its use in MRI Brain Segmentation","2011","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",97
"COMPLETO","Metallic Precipitates Segmentation from Scanning Electron Microscope Images Through Machine Learning Techniques","2011","Espanha","Inglês","NAO_INFORMADO","","NAO","10.1007/978-3-642-21073-0_40","","NAO",98
"COMPLETO","Feature Selection Through Gravitational Search Algorithm","2011","República Tcheca","Inglês","NAO_INFORMADO","","NAO","10.1109/ICASSP.2011.5946916","","NAO",99
"COMPLETO","User-Steered Image Segmentation Using Live Markers","2011","Alemanha","Inglês","VARIOS","","NAO","http://dx.doi.org/10.1007/978-3-642-23672-3_26","","NAO",100
"COMPLETO","What is the importance of selecting features for non-technical losses identification?","2011","Estados Unidos","Inglês","VARIOS","","NAO","10.1109/ISCAS.2011.5937748","What is the importance of selecting features for non-technical losses identification?","NAO",101
"COMPLETO","The Riverbed Approach for User-steered Image Segmentation","2011","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",102
"COMPLETO","Automatic Subcortical Tissue Segmentation of MR Images using Optimum-Path Forest Clustering","2011","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",103
"COMPLETO","Person-specific face representation for recognition","2011","Estados Unidos","Inglês","VARIOS","","NAO","10.1109/IJCB.2011.6117478","","NAO",104
"COMPLETO","Elucidating the relations among seed-based image segmentation methods and their possible extensions.","2011","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",105
"COMPLETO","Brain Tissue MR-Image Segmentation via Optimum-Path Forest Clustering","2011","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",106
"COMPLETO","Interactive Classification of Remote Sensing Images by using Optimum-Path Forest and Genetic Programming","2011","Alemanha","Inglês","VARIOS","","NAO","10.1007/978-3-642-23678-5_35","","NAO",107
"COMPLETO","Optimum-Path Forest Pruning Parameter Estimation through Harmony Search","2011","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/SIBGRAPI.2011.25","","NAO",108
"COMPLETO","Improving active learning with sharp data reduction","2012","República Tcheca","Inglês","VARIOS","","NAO","","","NAO",109
"COMPLETO","Statistical asymmetry-based brain tumor segmentation from 3D MR images","2012","Portugal","Inglês","VARIOS","","NAO","","","NAO",110
"COMPLETO","Unraveling the Compromise between Skull Stripping and Inhomogeneity Correction in 3T MR Images","2012","Brasil","Inglês","MEIO_DIGITAL","","NAO","10.1109/SIBGRAPI.2012.10","","NAO",111
"COMPLETO","Speeding up optimum-path forest training by path-cost propagation","2012","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",112
"COMPLETO","Descriptor correlation analysis for remote sensing image multiscale classification","2012","Estados Unidos","Italiano","VARIOS","","NAO","","","NAO",113
"COMPLETO","Improving texture description in remote sensing image multiscale classification tasks by using visual words","2012","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",114
"COMPLETO","Image segmentation by combining the strengths of relative fuzzy connectedness and graph cut","2012","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",115
"COMPLETO","Automatic fusion of region-based classifiers for coffee crop recognition","2012","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","10.1109/IGARSS.2012.6351058","","NAO",116
"COMPLETO","GPU-based iterative relative fuzzy connectedness image segmentation","2012","Estados Unidos","Francês","VARIOS","","NAO","","","NAO",117
"COMPLETO","Automatic Anatomy Recognition via Fuzzy Object Models","2012","Estados Unidos","Inglês","VARIOS","","NAO","10.1117/12.911580","","NAO",118
"COMPLETO","A unifying graph-cut image segmentation framework: algorithms it emcompasses and equivalences among them","2012","Estados Unidos","Inglês","VARIOS","","NAO","10.1117/12.911810","","NAO",119
"COMPLETO","Automated diagnosis of human intestinal parasites using optical microscopy images","2013","Brasil","Inglês","MEIO_DIGITAL","","NAO","10.1109/ISBI.2013.6556511","","NAO",120
"COMPLETO","3-D Examination of Dental Fractures From Minimum User Intervention","2013","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","10.1117/12.2000310","","NAO",121
"COMPLETO","A data reduction and organization approach for efficient image annotation","2013","Portugal","Inglês","MEIO_DIGITAL","","NAO","10.1145/2480362.2480374","","NAO",122
"COMPLETO","Remote sensing image representation based on hierarchical histogram propagation","2013","Brasil","Inglês","MEIO_DIGITAL","","NAO","10.1109/IGARSS.2013.6723452","","NAO",123
"COMPLETO","OPF-MRF: Optimum-Path Forest and Markov Random Fields for Contextual-Based Image Classification","2013","Grã-Bretanha","Inglês","VARIOS","[http://link.springer.com/chapter/10.1007%2F978-3-642-40246-3_29]","NAO","","","NAO",124
"COMPLETO","The 2013 face recognition evaluation in mobile environment","2013","Espanha","Inglês","VARIOS","","NAO","10.1109/ICB.2013.6613024","","NAO",125
"COMPLETO","Interactive Segmentation by Image Foresting Transform on Superpixel Graphs","2013","Estados Unidos","Inglês","VARIOS","","NAO","10.1109/SIBGRAPI.2013.27","","NAO",126
"COMPLETO","Semi-automatic Classification of Remote Sensing Images","2013","Peru","Inglês","MEIO_DIGITAL","[http://www.ucsp.edu.pe/sibgrapi2013/eproceedings/]","NAO","","","NAO",127
"COMPLETO","Optimizing Contextual-based Optimum-Forest Classification through Swarm Intelligence","2013","Polônia","Inglês","VARIOS","[http://link.springer.com/chapter/10.1007%2F978-3-319-02895-8_19]","NAO","","","NAO",128
"COMPLETO","Person-Specific Subspace Analysis for Unconstrained Familiar Face Identification","2012","Brasil","Português","IMPRESSO","","NAO","10.5244/C.26.101","","NAO",129
"COMPLETO","Semi-supervised Pattern Classification Using Optimum-Path Forest","2014","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/SIBGRAPI.2014.45","","NAO",130
"COMPLETO","Superpixel-Based Interactive Classification of Very High Resolution Images","2014","Estados Unidos","Inglês","VARIOS","","NAO","10.1109/sibgrapi.2014.49","","NAO",131
"COMPLETO","Vehicle License Plate Recognition With Random Convolutional Networks","2014","Estados Unidos","Inglês","VARIOS","","NAO","10.1109/sibgrapi.2014.52","","NAO",132
"COMPLETO","Differential and Relaxed Image Foresting Transform for Graph-Cut Segmentation of Multiple 3D Objects","2014","Estados Unidos","Inglês","VARIOS","[http://link.springer.com/chapter/10.1007%2F978-3-319-10404-1_86]","NAO","","","NAO",133
"COMPLETO","Improving Atlas-Based Medical Image Segmentation with a Relaxed Object Search","2014","Estados Unidos","Inglês","NAO_INFORMADO","[http://link.springer.com/chapter/10.1007%2F978-3-319-09994-1_14]","NAO","","","NAO",134
"COMPLETO","Robot Users For The Evaluation Of Boundary-Tracking Approaches In Interactive Image Segmentation","2014","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",135
"COMPLETO","Active Semi-supervised Learning Using Optimum-Path Forest","2014","Estados Unidos","Inglês","VARIOS","","NAO","10.1109/ICPR.2014.652","","NAO",136
"COMPLETO","On the Training of Artificial Neural Networks with Radial Basis Function Using Optimum-Path Forest Clustering","2014","Estados Unidos","Inglês","VARIOS","","NAO","10.1109/icpr.2014.262","","NAO",137
"COMPLETO","3D blob based brain tumor detection and segmentation in MR images","2014","Estados Unidos","Inglês","VARIOS","","NAO","10.1109/ISBI.2014.6868089","","NAO",138
"COMPLETO","Detection of Tooth Fractures in CBCT Images using Attention Index Estimation","2014","Estados Unidos","Inglês","IMPRESSO","","NAO","","","NAO",139
"COMPLETO","Object atlas versus object cloud models for medical image segmentation","2015","Estados Unidos","Inglês","VARIOS","","NAO","","","NAO",140
"COMPLETO","Contextual superpixel description for remote sensing image classification","2015","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/igarss.2015.7325970","","NAO",141
"COMPLETO","Interactive Image Feature Selection Aided by Dimensionality Reduction","2015","Alemanha","Inglês","NAO_INFORMADO","","NAO","","","NAO",142
"COMPLETO","An Approach to Iris Contact Lens Detection Based on Deep Image Representations","2015","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/sibgrapi.2015.16","","NAO",143
"COMPLETO","IFT-SLIC: A General Framework for Superpixel Generation Based on Simple Linear Iterative Clustering and Image Foresting Transform","2015","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","10.1109/SIBGRAPI.2015.20","","NAO",144
"COMPLETO","Medical image segmentation using object shape models: A critical review on recent trends, and alternative directions.","2015","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",145
"COMPLETO","Diagnosis of Human Intestinal Parasites by Deep Learning.","2015","Estados Unidos","Inglês","NAO_INFORMADO","","NAO","","","NAO",146
"COMPLETO","Interactive Medical Image Segmentation by Statistical Seed Models","2016","Estados Unidos","Inglês","VARIOS","","NAO","10.1109/SIBGRAPI.2016.045","","NAO",147
"COMPLETO","Learning to Classify Seismic Images with Deep Optimum-Path Forest","2016","Estados Unidos","Inglês","VARIOS","","NAO","10.1109/SIBGRAPI.2016.062","","NAO",148
"RESUMO_EXPANDIDO","Visualizing Time-Dependent Data Using Dynamic  t-SNE","2016","Holanda","Inglês","NAO_INFORMADO","","NAO","","","NAO",149
"COMPLETO","Vessel segmentation in 4D arterial spin labeling magnetic resonance angiography images of the brain","2017","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","10.1117/12.2254119","","NAO",150
"COMPLETO","A multi-object statistical atlas adaptive for deformable registration errors in anomalous medical image segmentation","2017","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","10.1117/12.2254477","","NAO",151
"COMPLETO","A Supervoxel-based Solution to Resume Segmentation  for Interactive Correction by Differential Image-Foresting  Transforms","2017","França","Inglês","VARIOS","","NAO","","","NAO",152
"RESUMO","Uso do Kit TF-Test para o Diagnóstico Parasitológico em Cães (Canis familiares)","2006","Brasil","Português","IMPRESSO","","NAO","","","NAO",153
