NATUREZA,TITULO-DO-TRABALHO,ANO-DO-TRABALHO,PAIS-DO-EVENTO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-TRABALHO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,TRABALHO-EM-EVENTOS_Id
"COMPLETO","Uma comparação de esquemas de estabilização para a simulação por elementos finitos de escoamentos imiscíveis bi-fásicos em meios porosos","1999","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",46
"COMPLETO","Métodos adaptativos para simulação de fluidos bi-fásicos","1999","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",47
"RESUMO","On the mathematical description and object oriented implementation of 3D hp-adaptive finite element methods","2000","Finlândia","Inglês","IMPRESSO","www.mit.jyu.fi/tapahtumia/fem3","NAO","","","NAO",48
"COMPLETO","An object oriented multi-threaded multi-frontal solver","2001","Brasil","Português","MEIO_DIGITAL","http://labmec.unicamp.br","NAO","","","NAO",49
"COMPLETO","Implementação da técnica de subestruturação no ambiente de elementos finitos PZ","2001","Brasil","Português","MEIO_DIGITAL","http://labmec.fec.unicamp.br","NAO","","","NAO",50
"COMPLETO","Integração de métodos numéricos no Autocad utilizando o ObjectARX e o ambiente de elementos finitos PZ","2001","Brasil","Português","MEIO_DIGITAL","http://labmec.fec.unicamp.br","NAO","","","NAO",51
"COMPLETO","An Object oriented framework for flexible mechanism simulation","2000","Espanha","Inglês","MEIO_DIGITAL","http://labmec.fec.unicamp.br","NAO","","","NAO",52
"COMPLETO","An object oriented approach to adaptive finite element techniques","2000","Espanha","Inglês","MEIO_DIGITAL","http://labmec.fec.unicamp.br","NAO","","","NAO",53
"COMPLETO","Uma estratégia h-adaptativa para a simulação de escoamentos miscíveis e imiscíveis em meios porosos","2001","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",54
"COMPLETO","Modelagem numérica de fraturamento hidráulico","2001","Brasil","Português","MEIO_DIGITAL","http://labmec.fec.unicamp.br","NAO","","","NAO",55
"COMPLETO","Integração de métodos numéricos no AutoCAD, utilizando o ObjectARX e o ambiente de elementos finitos PZ","2002","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",56
"COMPLETO","Tensões, deformações e esforços solicitantes em placas","2002","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",57
"COMPLETO","An hp Adaptive Refinement Strategy for the Finite Element Method","2002","Austria","Inglês","HIPERTEXTO","http://wccm.tuwien.ac.at/","SIM","","","NAO",58
"COMPLETO","Inclusão de elementos descontínuos no ambiente PZ","2003","Brasil","Português","MEIO_DIGITAL","http://labmec.fec.unicamp.br/~pz","NAO","","","NAO",59
"COMPLETO","Interactive Adaptive Refinement","2003","Brasil","Inglês","MEIO_DIGITAL","http://labmec.fec.unicamp.br","NAO","","","NAO",60
"COMPLETO","Parallelization of a scientific code using OOPar","2003","Brasil","Inglês","MEIO_DIGITAL","http://labmec.fec.unicamp.br/savannah","NAO","","","NAO",61
"COMPLETO","Error minizing approach for topographic surveying","2003","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",62
"COMPLETO","hp Adaptive Implementation using template based elements","2004","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",63
"COMPLETO","ASSOCIAÇÃO TRIDIMENSIONAL DE PAREDES E PÓRTICOS DE EDIFÍCIOS ALTOS: OBTENÇÃO NUMÉRICA DOS DESLOCAMENTOS POR UM MÉTODO RUNGE-KUTTA DE 4a. ORDEM","2004","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",64
"COMPLETO","MATRICIAL DECOMPOSITION OF ARTIFICIAL DIFFUSIVE TERMS IN GAS","2004","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",65
"COMPLETO","PARALLELIZATION USING OOPAR","2004","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",66
"RESUMO","hp adaptive refinement strategy in the PZ environment","2004","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",67
"COMPLETO","Automatic Differentiation in Computational Mechanics","2003","Holanda","Inglês","IMPRESSO","","NAO","","","NAO",68
"COMPLETO","hp Auto Adaptive Finite Element Method on 3D Heterogeneous Meshes","2003","Holanda","Inglês","IMPRESSO","","NAO","","","NAO",69
"COMPLETO","Cálculo de Placas Multi-Camadas com Possibilidades de Rotações Distintas em Cada Camada","2000","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",70
"COMPLETO","Métodos Adaptativos Multidimensionais para Elementos Finitos","2000","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",71
"COMPLETO","Uma Implementação Paralela Orientada à Objetos do Solver Frontal Utilizando "Multi-Threading"","2000","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",72
"COMPLETO","On The Development Of A Finite Element Program As An Object Oriented System","2000","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",73
"COMPLETO","Placas Multi-Camadas Apoiadas Sobre Base Elástica","2001","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",74
"COMPLETO","Análise e Automacão das Acões Dinamicas em Torres Metálicas","2005","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",75
"COMPLETO","Métodos de Elementos Finitos Contínuo e Descontínuo Combinados Aplicado a Problemas de Conveccão-Difusão","2005","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",76
"COMPLETO","On an Object Oriented Implemantation of Plasticity Models","2005","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",77
"COMPLETO","Automated Boundary Layer Meshes Generation Using Diretional Refinement Patterns","2005","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",78
"COMPLETO","Classes for defining a refinement pattern and master element","2000","Espanha","Inglês","IMPRESSO","","NAO","","","NAO",79
"COMPLETO","Elementos Finitos Adaptativos Aplicados ao Cálculo de Cascas de Material Composto","1999","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",80
"COMPLETO","Adaptive And Moving Mesh Finite Element Methods For Flow Interaction Problems.","1986","França","Inglês","NAO_INFORMADO","","NAO","","","NAO",81
"COMPLETO","A three dimensional adaptive finite element method","1988","Argentina","Inglês","NAO_INFORMADO","","NAO","","","NAO",82
"COMPLETO","Discretization versus modeling error for a class of beam elements","1989","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",83
"COMPLETO","Development of Finites Element Algorithms for Convection Diffusion Problems.","1990","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",84
"COMPLETO","Object Oriented Programming Techniques Applied to Fluid Flow Simulations","1991","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",85
"COMPLETO","Acelerando Cálculos de Elementos Finitos","1993","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",86
"COMPLETO","The Distributed Data Protocol within OOPAR","2006","Brasil","Inglês","NAO_INFORMADO","http://labmec.fec.unicamp.br","NAO","","","NAO",87
"COMPLETO","A description of the PZ finite element package","2007","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",88
"COMPLETO","FORMULAÇÃO DE VIGA 3D COM RELAÇÃO CONSTITUTIVA NÃO-LINEAR","2007","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",89
"COMPLETO","Emprego de funções de base singulares em malhas de galerkin descontínuo","2008","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",90
"COMPLETO","Desenvolvimento de ferramenta computacional para cálculo de índice de produtividade em poços verticais e horinzotais","2008","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",91
"COMPLETO","Estimativa a posteriori do erro em termos de quantidades de interesse","2008","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",92
"COMPLETO","Estimativas de erro em quantidades de interesse para soluções obtidas pelo método de Galerkin descontínuo","2008","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",93
"RESUMO","hp adaptive refinement strategy in the PZ environment","2004","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",94
"RESUMO","Wavelets and Adaptive grids for PDE","2003","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",95
"COMPLETO","Desenvolvimento de Ferramenta Computacional para Cálculo de Índice de Produtividade de Poços Verticais e Horizontais","2009","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",96
"COMPLETO","Descrição Matemática de Geometrias Curvas por Interpolação Transfinita","2009","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",97
"COMPLETO","COUPLING H(DIV) AND H1 FINITE ELEMENT APPROXIMATIONS FOR A POISSON PROBLEM","2010","Argentina","Inglês","NAO_INFORMADO","","NAO","","","NAO",98
"COMPLETO","ON THE USE OF THE STEKLOV ANALYSIS TO VERIFY THE STABILITY CONDITION OF MIXED FINITE ELEMENT FORMULATIONS","2010","Argentina","Português","NAO_INFORMADO","","NAO","","","NAO",99
"RESUMO","ON AN OBJECT ORIENTED IMPLEMENTATION OF PLASTICITY MODELS","2010","Argentina","Inglês","NAO_INFORMADO","","NAO","","","NAO",100
"COMPLETO","RESOLUÇÃO EM MÁQUINA PARALELA DE MODELO VOLUMÉTRICO DE EDIFÍCIOS","2010","Argentina","Português","NAO_INFORMADO","","NAO","","","NAO",101
"COMPLETO","NUMERICAL SOLUTION OF THE GIRKMANN PROBLEM BY ELEMENTE METHOD CONTINUOUS AND DISCONTINUOUS","2010","Argentina","Inglês","NAO_INFORMADO","","NAO","","","NAO",102
"COMPLETO","Parallel Implementation of a Preconditioner Based on Sub-Structuring","2011","França","Inglês","NAO_INFORMADO","","NAO","","","NAO",103
"COMPLETO","UM MODELO NUME&#769;RICO PARA A SIMULAC&#807;A&#771;O DE INJEC&#807;A&#771;O DE VAPOR EM RESERVATO&#769;RIOS","2011","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",104
"COMPLETO","Semelhança entre o método da dupla projeção Bubnov-Galerkin e o método de Petrov-Galerkin","2011","Brasil","Português","IMPRESSO","","NAO","","","NAO",105
"COMPLETO","NUMERICAL APPROXIMATION OF YOUNG CONCRETE THROUGH VISCOELASTICITY","2011","Brasil","Português","IMPRESSO","","NAO","","","NAO",106
"COMPLETO","Coupling H(div) and H1 Finite Element Approximations for a Poisson Problem","2011","Inglaterra","Inglês","IMPRESSO","","NAO","","","NAO",107
"COMPLETO","Simulacao de Injeco de Agua e Vapor em Propagacao de Fratura","2011","Brasil","Português","IMPRESSO","","NAO","","","NAO",108
"COMPLETO","Subestruturação","2011","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",109
"RESUMO","The Steklov analysis for the verification of th stqbility condition of mixed finite elements formulations","2011","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",110
"RESUMO","A new procedure for the construction of hierarchical high order Hdiv and Hcurl finite element spaces","2012","Brasil","Inglês","MEIO_DIGITAL","","NAO","","","NAO",111
"COMPLETO","Programming Finite Element Methods for ccNUMA processors","2013","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",112
"COMPLETO","PESQUISAS EM HIDRÁULICA DE POÇOS DESENVOLVIDAS NO LABMEC-FEC-UNICAMP","2009","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",113
"RESUMO_EXPANDIDO","Otimizações para Explorar a Largura de Banda de Memória Principal em Processadores Modernos","2013","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",114
"COMPLETO","APROXIMAÇÃO NUMÉRICA ELASTOPLÁSTICA DE PROPAGAÇÃO DE FRATURAS HIDRÁULICAS BIDIMENSIONAIS","2013","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",115
"COMPLETO","APLICAÇÃO DE REDES NEURAIS ARTIFICIAIS NA MODELAGEM NUMÉRICA DO ACOPLAMENTO POÇORESERVATÓRIO","2013","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",116
"COMPLETO","Paralell resolution of a volumetric building model","2010","Argentina","Inglês","NAO_INFORMADO","","NAO","","","NAO",117
"COMPLETO","REDES NEURAIS ARTIFICIAIS APLICADAS EM SIMULAÇÃO NUMÉRICA DO ACOPLAMENTO POÇO-RESERVATÓRIO","2013","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",118
"COMPLETO","On the Numerical Simulation of Well Stability","2013","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",119
"COMPLETO","Aproximação Numérica de Propagação de Fraturas em Domínio Bidimensional com Elastoplasticidade","2013","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",120
"COMPLETO","SIMULAÇÃO MULTIFÍSICA PARA PROBLEMAS DE ACOPLAMENTO FLUIDO-ESTRUTURA","2013","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",121
"COMPLETO","Aproximação Numérica de Propagação de Fraturas Hidráulicas Bidimensionais","2013","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",122
"RESUMO","Hydraulic fracturing approximation using finite elements and elastoplasticity","2014","Espanha","Inglês","NAO_INFORMADO","","NAO","","","NAO",123
"RESUMO","A new methodological approach for elastoplastic calculations","2014","Espanha","Inglês","NAO_INFORMADO","","NAO","","","NAO",124
"RESUMO","ON THE NUMERICAL SIMULATION OF WELL STABILITY","2013","Inglaterra","Inglês","NAO_INFORMADO","","NAO","","","NAO",125
"RESUMO","hp Adaptive Refinement Strategy in the PZ Environment","2004","China","Inglês","MEIO_DIGITAL","","NAO","","","NAO",126
