NOME-GRANDE-AREA-DO-CONHECIMENTO,NOME-DA-AREA-DO-CONHECIMENTO,NOME-DA-SUB-AREA-DO-CONHECIMENTO,NOME-DA-ESPECIALIDADE,AREAS-DO-CONHECIMENTO_Id
"CIENCIAS_SOCIAIS_APLICADAS","","Economia dos Recursos Humanos","Mercado de Trabalho; Política do Governo",53
"CIENCIAS_SOCIAIS_APLICADAS","","Economia dos Recursos Humanos","Mercado de Trabalho; Política do Governo",54
"CIENCIAS_SOCIAIS_APLICADAS","","Economia dos Recursos Humanos","Mercado de Trabalho; Política do Governo",55
"CIENCIAS_SOCIAIS_APLICADAS","","Economia dos Recursos Humanos","Mercado de Trabalho; Política do Governo",56
"CIENCIAS_SOCIAIS_APLICADAS","","Economia dos Recursos Humanos","Mercado de Trabalho; Política do Governo",57
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",58
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",59
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",60
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",61
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",62
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",63
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",64
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",65
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",66
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",67
"CIENCIAS_SOCIAIS_APLICADAS","","Política do Governo","",68
"CIENCIAS_SOCIAIS_APLICADAS","","Política do Governo","",69
"CIENCIAS_HUMANAS","","","",70
"CIENCIAS_SOCIAIS_APLICADAS","","Mercado de Trabalho","Mercado de trabalho feminino",71
"CIENCIAS_SOCIAIS_APLICADAS","","Mercado de Trabalho","Mercado de trabalho feminino",72
"CIENCIAS_SOCIAIS_APLICADAS","","Mercado de Trabalho","Mercado de trabalho feminino",73
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",74
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",75
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",76
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",77
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",78
"CIENCIAS_SOCIAIS_APLICADAS","","Mercado de Trabalho","Mercado de Trabalho e Mão de Obra",79
"CIENCIAS_SOCIAIS_APLICADAS","","Economia Regional e Urbana","",80
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",81
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",82
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",83
"CIENCIAS_SOCIAIS_APLICADAS","","Economia do Bem-Estar Social","",84
"CIENCIAS_HUMANAS","","","",85
"CIENCIAS_SOCIAIS_APLICADAS","","","",86
"CIENCIAS_SOCIAIS_APLICADAS","","Política Pública e População","Políticas de Redistribuição de População",87
"CIENCIAS_SOCIAIS_APLICADAS","","ECONOMIA SOCIAL E DO TRABALHO","",88
"CIENCIAS_EXATAS_E_DA_TERRA","","Probabilidade e Estatística Aplicadas","",89
"CIENCIAS_SOCIAIS_APLICADAS","","Política do Governo","",90
"CIENCIAS_SOCIAIS_APLICADAS","","","",91
"CIENCIAS_SOCIAIS_APLICADAS","","","",92
"CIENCIAS_SOCIAIS_APLICADAS","","Distribuição Espacial","Distribuição Espacial Urbana",93
"CIENCIAS_SOCIAIS_APLICADAS","","","",94
"CIENCIAS_SOCIAIS_APLICADAS","","","",95
"CIENCIAS_SOCIAIS_APLICADAS","","Distribuição Espacial","Distribuição Espacial Urbana",96
"CIENCIAS_SOCIAIS_APLICADAS","","Mercado de Trabalho","",97
"CIENCIAS_SOCIAIS_APLICADAS","","Distribuição Espacial","Distribuição Espacial Urbana",98
"CIENCIAS_SOCIAIS_APLICADAS","","Distribuição Espacial","Distribuição Espacial Urbana",99
"CIENCIAS_SOCIAIS_APLICADAS","","Política do Governo","",100
"CIENCIAS_SOCIAIS_APLICADAS","","ECONOMIA SOCIAL E DO TRABALHO","",101
"CIENCIAS_SOCIAIS_APLICADAS","","ECONOMIA SOCIAL E DO TRABALHO","",102
