NATUREZA,TITULO-DO-TRABALHO,ANO-DO-TRABALHO,PAIS-DO-EVENTO,IDIOMA,MEIO-DE-DIVULGACAO,HOME-PAGE-DO-TRABALHO,FLAG-RELEVANCIA,DOI,TITULO-DO-TRABALHO-INGLES,FLAG-DIVULGACAO-CIENTIFICA,TRABALHO-EM-EVENTOS_Id
"COMPLETO","ANÁLISE DO DESEMPENHO ECONÔMICO DAS EMPRESAS AGROINDUSTRAIS DE CAPITAL ABERTO NO BRASIL","2012","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",22
"COMPLETO","EFEITO DA NEGOCIAÇÃO DE FUTUROS NA VOLATILIDADE DOS PREÇOS À VISTA: EVIDÊNCIA NO MERCADO BRASILEIRO DE ETANOL HIDRATADO","2012","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",23
"COMPLETO","FATORES DETERMINANTES DO USO DE INSTRUMENTOS DE GESTÃO DE RISCO DE PREÇO POR PECUARISTAS DE CORTE DO ESTADO DE SÃO PAULO","2012","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",24
"COMPLETO","Desempenho das Empresas Após IPO: Análise da Importância dos Fundos de Private Equity","2012","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",25
"COMPLETO","INFLUÊNCIA DOS ASPECTOS COMPORTAMENTAIS NA DECISÃO DE HEDGE NO MERCADO FUTURO DE CAFÉ","2012","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",26
"COMPLETO","Comportamento dos estabelecimentos de pequeno porte na indústria de transformação no Brasil no período 2000 a 2010 uma avaliação em dois setores contrastantes.","2012","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",27
"COMPLETO","Análise da reação dos preços à vista e futuros do café arábica aos anúncios das estimativas de safra da CONAB","2012","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",28
"COMPLETO","NEGOCIAÇÃO DE OPÇÕES E IMPACTO NA VOLATILIDADE DOS PREÇOS A VISTA: UMA ANÁLISE DAS AÇÕES DA VALE S.A.","2013","Brasil","Português","MEIO_DIGITAL","[http://www.semead.com.br/16semead/resultado/trabalhosPDF/54.pdf]","NAO","","","NAO",29
"COMPLETO","Preços a vista e futuro reagem aos anúncios das estimativas de safra? Uma análise para os mercados de café, milho e soja.","2013","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",30
"COMPLETO","Cointegration and causality-in-mean and variance tests: Evidence of price discovery for Brazilian cross-listed stocks","2014","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",31
"COMPLETO","Determinants of plural forms of governance: evidence from Brazilian beef cattle industry","2015","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",32
"COMPLETO","The effects of Brazilian second (winter) corn crop on prices seasonality, basis behavior and integration to international market","2015","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",33
"COMPLETO","Price and volatility transmission in livestock and grain markets: examining the effect of increasing ethanol production across countries","2015","Brasil","Inglês","NAO_INFORMADO","","NAO","","","NAO",34
"RESUMO_EXPANDIDO","Uso de derivativos e seu impacto no valor de mercado das empresas agroindustriais brasileiras de capital aberto","2015","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",35
"RESUMO_EXPANDIDO","Factors influencing hedging decisions: evidence from Brazilian citrus farmers","2015","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",36
"COMPLETO","A Influência da Governança Corporativa sobre a Estrutura de Capital das Empresas Brasileiras no Período 2000-2013","2015","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",37
"COMPLETO","The determinants of credit rating levels: evidence from Brazilian non-financial companies","2016","Portugal","Inglês","MEIO_DIGITAL","","NAO","","","NAO",38
"COMPLETO","The Effect of Brazilian Corn and Soybean Crop Expansion on Price and Volatility Transmission","2016","Estados Unidos","Português","MEIO_DIGITAL","","NAO","","","NAO",39
"COMPLETO","Impact of Microcredit on Small-Farm Agricultural Production: Evidence from Brazil","2016","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",40
"COMPLETO","Governança corporativa e custo de capital de terceiros: evidências entre empresas de capital aberto no Brasil","2016","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",41
"COMPLETO","Uso de derivativos e seu impacto no valor de mercado das empresas agroindustriais brasileiras de capital aberto","2016","Brasil","Português","NAO_INFORMADO","","NAO","","","NAO",42
"COMPLETO","Measuring the farm level impact of rural credit: A two-stage approach","2017","Estados Unidos","Inglês","MEIO_DIGITAL","","NAO","","","NAO",43
"COMPLETO","Uma análise dos determinantes dos ratings de crédito: evidências entre empresas não financeiras brasileiras","2017","Brasil","Português","MEIO_DIGITAL","","NAO","","","NAO",44
"COMPLETO","Citrus producers´ choice of price risk management tools","2017","Estados Unidos","Inglês","MEIO_DIGITAL","[http://ageconsearch.umn.edu/record/258352/files/Abstracts_17_05_24_10_48_02_96__187_39_184_18_0.pdf]","NAO","","","NAO",45
