NATUREZA,TIPO,TITULO,ANO,PAIS,IDIOMA,HOME-PAGE,FLAG-RELEVANCIA,DOI,TITULO-INGLES,TIPO-INGLES,OUTRAS-ORIENTACOES-CONCLUIDAS_Id
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Gerenciamento dos Fluxos de Ajustes Diários nos Mercados Futuros de Café Arábica e de Boi Gordo da BM&FBOVESPA","2011","Brasil","Português","","NAO","","","",21
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","UMA ANÁLISE DA VOLATILIDADE DAS COTAÇÕES DO DÓLAR À VISTA E FUTURO NO MERCADO DE CÂMBIO DO BRASIL","2012","Brasil","Português","","NAO","","","",22
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","A INSUFICIÊNCIA DA ANÁLISE TÉCNICA NA COMPOSIÇÃO DE CARTEIRAS SEGUNDO A TEORIA DOS MERCADOS EFICIENTES","2011","Brasil","Português","","NAO","","","",23
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","A INFLUÊNCIA DOS INVESTIDORES ESTRANGEIROS NA VARIAÇÃO DO ÍNDICE DA BOLSA DE VALORES DE SÃO PAULO (IBOVESPA)","2012","Brasil","Português","","NAO","","","",24
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","ANÁLISE DE REVERSÃO À MÉDIA NOS PREÇOS DAS AÇÕES NEGOCIADAS NO MERCADO BRASILEIRO A PARTIR DE 1995","2011","Brasil","Português","","NAO","","","",25
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","ANÁLISE DOS DETERMINANTES DA ESTRUTURA DE CAPITAL NAS GRANDES CORPORAÇÕES AGROINDUSTRAIS BRASILEIRAS DE CAPITAL ABERTO","2012","Brasil","Português","","NAO","","","",26
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","AVALIAÇÃO DA INFLUÊNCIA DOS MERCADOS FUTUROS DE OPÇÕES SOBRE A VOLATILIDADE DOS PREÇOS DAS AÇÕES NO MERCADO À VISTA","2012","Brasil","Português","","NAO","","","",27
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Viés de sobre-reação no mercado de capitais brasileiro: uma análise empírica entre 2009 e 2011","2012","Brasil","Português","","NAO","","","",28
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","A GESTÃO DO RISCO DE PREÇO NO MERCADO BRASILEIRO DE SOJA","2012","Brasil","Português","","NAO","","","",29
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Estratégia de Alocação de Mini Contratos em Carteiras de Investimento","2012","Brasil","Português","","NAO","","","",30
"INICIACAO_CIENTIFICA","","Análise da influência da negociação de contratos futuros sobre a volatilidade dos preços à vista da soja e do milho","2013","Brasil","Português","","NAO","","","",31
"INICIACAO_CIENTIFICA","","Uma análise de underperformance nos processos de abertura de capital no Brasil entre 2004 e 2011","2013","Brasil","Português","","NAO","","","",32
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Avaliação da aderência entre os preços estimados e praticados das ações do setor siderúrgico no Brasil","2013","Brasil","Português","","NAO","","","",33
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Efeito da negociação de futuros na volatilidade dos preços à vista: evidência no mercado brasileiro de etanol","2013","Brasil","Português","","NAO","","","",34
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","GESTÃO DE RISCO NO MERCADO DE AÇÚCAR NO BRASIL","2014","Brasil","Português","","NAO","","","",35
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Impacto da atividade especulativa nos mercados futuros de boi gordo nos preços à vista","2012","Brasil","Português","","NAO","","","",36
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Eficácia do uso de múltiplos de mercado para a formação de um portfólio de ações: uma análise comparativa ao índice Ibovespa","2013","Brasil","Português","","NAO","","","",37
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Instrumentos financeiros de gerenciamento de risco do açúcar utilizados pelos produtores brasileiros","2013","Brasil","Português","","NAO","","","",38
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Análise da ocorrência de bolha de preços no mercado acionário brasileiro na década de 2000","2013","Brasil","Português","","NAO","","","",39
"INICIACAO_CIENTIFICA","","UM ESTUDO SOBRE A DIVERSIFICAÇÃO DE CARTEIRAS DE AÇÕES NO MERCADO BRASILEIRO","2014","Brasil","Português","","NAO","","","",40
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","UMA ANÁLISE DE UNDERPERFORMANCE NOS PROCESSOS DE ABERTURA DE CAPITAL NO BRASIL ENTRE 2004 E 2013","2014","Brasil","Português","","NAO","","","",41
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","ANÁLISE DA INFLUÊNCIA DA NEGOCIAÇÃO DE CONTRATOS FUTUROS SOBRE A VOLATILIDADE DOS PREÇOS À VISTA DA SOJA E DO MILHO","2014","Brasil","Português","","NAO","","","",42
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","ANÁLISE DO DESEMPENHO ECONÔMICO-FINANCEIRO DAS EMPRESAS AGROINDUSTRAIS DE CAPITAL ABERTO NO BRASIL","2014","Brasil","Português","","NAO","","","",43
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","O desempenho das ações de empresas estatais frente às ações das empresas de setores não regulamentados entre 1994 e 2013","2014","Brasil","Português","","NAO","","","",44
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Análise do impacto da divulgação dos demonstrativos contábeis sobre os retornos das instituições financeiras","2014","Brasil","Português","","NAO","","","",45
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Determinantes do uso de derivativos e seus efeitos na agregação de valor das empresas de construção civil","2014","Brasil","Português","","NAO","","","",46
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","IMPACTO DA GOVERNANÇA CORPORATIVA NO DESEMPENHO DAS COMPANHIAS APÓS ABERTURA DE CAPITAL NO BRASIL DURANTE A DÉCADA DE 2000","2014","Brasil","Português","","NAO","","","",47
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Análise da inserção de fundos de investimento imobiliários em carteiras de investimento","2014","Brasil","Português","","NAO","","","",48
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","DIVERSIFICAÇÃO COMO ESTRATÉGIA DE EXPANSÃO DO GRUPO SIEMENS","2014","Brasil","Português","","NAO","","","",49
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","O impacto do disclosure informacional no custo de capital de terceiros: o caso das companhias brasileiras entre 2009 e 2013","2015","Brasil","Português","","NAO","","","",50
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Um estudo sobre a diversificação de carteiras de ações no mercado brasileiro","2015","Brasil","Português","","NAO","","","",51
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","A indústria de hedge funds no Brasil: análise de desempenho no período 1998-2014","2015","Brasil","Português","","NAO","","","",52
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Análise dos impactos dos anúncios do FED e do COPOM sobre os retornos do Ibovespa","2015","Brasil","Português","","NAO","","","",53
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Crise do subprime e seus reflexos sobre a evolução dos índices setoriais de ações brasileiros","2015","Brasil","Português","","NAO","","","",54
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Gestão de risco no mercado de soja: uma análise das estratégias de hedge simultâneo de preço e câmbio","2015","Brasil","Português","","NAO","","","",55
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Uma análise da rentabilidade e endividamento dos clubes de futebol brasileiros","2016","Brasil","Português","","NAO","","","",56
"INICIACAO_CIENTIFICA","","Ativo intangível e valor de mercado: evidências de relação em empresas brasileiras de capital aberto","2015","Brasil","Português","","NAO","","","",57
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Fatores determinantes da atuação dos fundos de private equity no país: uma avaliação para o período 2005-2014","2015","Brasil","Português","","NAO","","","",58
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","Intangibilidade e a criação de valor: uma análise de sua relação em processos de fusão e aquisição no mercado brasileiro","2017","Brasil","Português","","NAO","","","",59
"TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO","","O comportamento das empresas do setor de cosméticos e higiene pessoal: uma avaliação no período 2000-2015","2017","Brasil","Português","","NAO","","","",60
"INICIACAO_CIENTIFICA","","CRIAÇÃO DE VALOR EM PROCESSOS DE FUSÃO E AQUISIÇÃO: UMA ANÁLISE PARA O SETOR DE ALIMENTOS E BEBIDAS NO BRASIL","2017","Brasil","Português","","NAO","","","",61
"INICIACAO_CIENTIFICA","","Uma análise da rentabilidade e endividamento dos clubes de futebol brasileiros","2013","Brasil","Português","","NAO","","","",62
